AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio,Predicted_Rank
C-17714,B. Parameshwarappa Arts and,Uttar Pradesh,16,339,0,0,63,21.1875,82.30007107
C-32629,ANU PG Campus Ongole,Uttar Pradesh,18,335,0,10,83,18.61111111,82.30676813
C-20008,Shri Shivasharma Sanskrit,Kerala,3,39,1,10,59,13,82.31036161
C-49586,VASTU KALA ACADEMY COLLEGE OF,Uttar Pradesh,22,288,0,10,87,13.09090909,82.31960516
C-43737,KNM Govt. Arts and Science,Karnataka,32,679,0,10,73,21.21875,82.33033835
C-29254,"Malwa College of Nursing, Mehal Kalan,",Karnataka,7,268,0,10,75,38.28571429,82.34560124
C-53337,"Ratna Degree College, Opp Petrol Bunk,",Rajasthan,15,34,0,10,70,2.266666667,82.34759493
C-36062,Swami Vivekanand College Of,Karnataka,8,101,0,10,76,12.625,82.348026
C-17651,"MAM College, Naugachia",Uttar Pradesh,36,2584,2,10,74,71.77777778,82.35823072
C-14291,Mohan Dhansira Mahavidyalay,Maharashtra,30,1576,0,10,82,52.53333333,82.36035772
C-250,"K.B.RAVAL COLLEGE OF PHARMACY,",West Bengal,27,132,0,10,68,4.888888889,82.3662816
C-58840,"Government Naveen College,",Bihar,10,275,0,10,58,27.5,82.37587411
C-42417,LT. ANIRUDH SHUKLA BALIKA,Rajasthan,13,977,0,0,50,75.15384615,82.3943566
C-50315,"SCIENCE COLLEGE, DHANERA",Uttar Pradesh,13,297,0,10,87,22.84615385,82.39669294
C-34144,Vidya Mandir Mandals Matoshree,Telangana,4,590,0,0,99,147.5,82.39741936
C-41935,Audyogik Shikshan Mandals,Uttar Pradesh,39,344,0,0,54,8.820512821,82.40009432
C-27276,"Saraswathi Degree College,",Maharashtra,11,153,0,10,92,13.90909091,82.40639674
C-40222,Athena College of Nursing,Tamil Nadu,42,342,3,10,68,8.142857143,82.41109074
C-20891,"Government First Grade College,",Gujarat,8,288,0,0,95,36,82.42207087
C-47089,"ARYA COLLEGE OF PHARMACY,",Karnataka,30,333,4,10,85,11.1,82.42209404
C-39596,"V.H.J.Mohavidyalaya, Nikirai,",Karnataka,8,415,0,10,52,51.875,82.4287897
C-32984,"C.M. NURSING INSTITUTE, CHANDULAL",Andhra Pradesh,33,347,1,10,60,10.51515152,82.43336254
C-56342,B R COLLEGE OF HIGHER EDUCATION,Telangana,38,352,0,10,51,9.263157895,82.43982834
C-59697,MESAS NOBLE DEGREE COLLEGE,Maharashtra,10,104,0,0,70,10.4,82.44322231
C-38915,"Naveen Bharti B.Ed. College, Sikar",Andhra Pradesh,32,100,0,10,95,3.125,82.44395638
C-42756,"Vananchal Dental College and Hospital,",Andhra Pradesh,68,174,2,10,72,2.558823529,82.44778165
C-46843,NARAINA VIDYA PEETH MANAGEMENT,Maharashtra,15,59,3,10,78,3.933333333,82.45579276
C-9421,Liberal College,Uttar Pradesh,118,680,1,10,60,5.762711864,82.45618325
C-52633,Smt. Shantaben Haribhai,Uttar Pradesh,24,304,2,10,59,12.66666667,82.46748403
C-32803,B.H.H Degree College for Women,Telangana,18,344,0,10,67,19.11111111,82.47352477
C-26451,Silchar College of Education,Madhya Pradesh,15,180,0,0,88,12,82.51318071
C-25832,K.V. Ranga Reddy Degree College for,Chattisgarh,47,1123,0,10,74,23.89361702,82.51351635
C-58747,LAXMIBEN HOMOEOPATHIC INSTITUTE,Odisha,26,188,2,0,70,7.230769231,82.52946502
C-730,SOMANTH B.ED. COLLEGE-KODINAR,Karnataka,20,172,0,10,91,8.6,82.54309686
C-27180,Narsimha Reddy Engineering,Uttar Pradesh,231,1676,1,10,81,7.255411255,82.54479025
C-38573,"Sharda Sadan College of Edu., Sikar",Maharashtra,16,199,0,0,53,12.4375,82.55167014
C-26794,"Thiagarajar College of Engineering,",Maharashtra,266,3856,2,10,78,14.4962406,82.56464582
C-55162,SARSWATI MAHILA MAHAVIDYALY,Tamil Nadu,5,20,0,10,98,4,82.57974929
C-57377,Sonia Gandhi College of education,Andhra Pradesh,14,73,0,10,64,5.214285714,82.58231041
C-39017,SHRIMATI PANADEVI MORIJAWALA,Rajasthan,14,5059,1,10,73,361.3571429,82.58597338
C-50213,SREE VENKATESHWARA,Telangana,9,237,0,10,56,26.33333333,82.60165813
C-12151,DR. RAM NARAYAN MAHILA,Kerala,7,330,0,0,83,47.14285714,82.6027983
C-47609,SHRI BADRINATH VEDA-,Andhra Pradesh,6,52,1,10,79,8.666666667,82.60677599
C-27513,"Sri Vani Degree College, V.M.",Rajasthan,16,21,0,10,62,1.3125,82.60891514
C-12477,DURGA PRASAD RAMROOP,Gujarat,3,321,0,0,100,107,82.61825215
C-20051,Shri Vijay Raghav Sanskrit,Jharkhand,1,64,0,10,87,64,82.619947
C-34416,M.S.M's College of Physical,West Bengal,12,103,0,10,87,8.583333333,82.62614277
C-25389,S.L.R. PRATHIBA MODEL,Maharashtra,18,629,0,10,80,34.94444444,82.62615824
C-14873,O.P.R Memorial College of,Tamil Nadu,10,190,1,10,65,19,82.64209013
C-58917,Government Arts and Science,Gujarat,15,483,0,10,96,32.2,82.65983472
C-12198,KUNJBIHARILAL MEMO. MAHAVIDYALA,Tamil Nadu,9,543,0,0,94,60.33333333,82.66609606
C-24303,Sri Vivekananda Degree,Tamil Nadu,24,1040,2,10,98,43.33333333,82.67946667
C-31843,"VINDHYACHAL COLLEGE JIGNA, SATNA",Uttar Pradesh,30,380,0,10,69,12.66666667,82.6831401
C-35046,"SV Degree College, Gandhari",Kerala,9,19,0,10,83,2.111111111,82.68371791
C-13610,Maa Mansha Devi Mahavidyalay,Uttar Pradesh,15,885,0,10,58,59,82.68394347
C-47141,JHALAWAR MEDICAL COLLEGE AND,Mizoram,130,812,5,0,64,6.246153846,82.69227767
C-42262,HEMWATI NANDAN BAHUGUNA P.,Gujarat,8,1006,0,10,99,125.75,82.71294105
C-14089,"P. D. Law College, Khalilabad,",Bihar,2,648,0,10,54,324,82.71535536
C-9817,"Government Law College, Ramanagar.",Kerala,10,180,0,0,61,18,82.72810419
C-255,Shri N.M.Gopani Polytechnic,Tamil Nadu,34,458,2,10,56,13.47058824,82.73574473
C-53064,AMEER HASAN FARUQI MASOODYA,Telangana,6,343,0,0,59,57.16666667,82.75375578
C-47109,MAHATMA JYOTIBA FULE COLLEGE OF,Madhya Pradesh,24,220,0,10,66,9.166666667,82.76546244
C-9122,C344 National Evening Degree,Jammu and Kashmir,15,351,0,10,56,23.4,82.76604222
C-31434,RASS-JB INSTITUTE FOR,Uttar Pradesh,8,72,0,10,80,9,82.76969998
C-21256,Omkarananda Institute of Management,Odisha,19,44,2,10,62,2.315789474,82.7697602
C-7978,"AWH COLLEGE OF SCIENCE & TECHNOLOGY,",Gujarat,24,350,0,10,58,14.58333333,82.77551464
C-17396,"Rajeev College Of Education,Sampangi",Karnataka,13,39,2,10,93,3,82.7756487
C-38867,"Vedant Mahavidyalaya, Jaipur",Punjab,12,200,0,10,76,16.66666667,82.77921944
C-60854,Krishna Institute of Education for,West Bengal,1,242,0,0,66,242,82.78487813
C-59100,MAHARAJA DEVI BAKSH SINGH,Karnataka,3,190,0,10,93,63.33333333,82.7912695
C-15917,"Ramsundar Pandey Mahavidayala,",Tamil Nadu,10,382,0,10,78,38.2,82.8028818
C-53288,SARASWATI MAHAVIDYALAYA,Tamil Nadu,7,123,0,10,87,17.57142857,82.8083903
C-42520,RAM DULARI SHARDA PRASAD,Uttar Pradesh,14,856,0,10,87,61.14285714,82.81110551
C-10138,"MMS ARTS & COMMERCE COLLEGE,",Andhra Pradesh,19,525,1,10,64,27.63157895,82.82454687
C-41720,Pravara Rural Education Societys,Himachal Pradesh,172,2910,5,10,60,16.91860465,82.82568255
C-39579,"B.J.B. +3 College, Gadarodang,",Gujarat,8,327,0,0,91,40.875,82.84125072
C-15375,MAA KUNTI MALKHAN SINGH,Rajasthan,24,778,0,0,74,32.41666667,82.87645689
C-24768,Ramakrishna Arts & Science Degree,Maharashtra,22,665,0,10,61,30.22727273,82.87949969
C-49762,"VINAYAK COLLEGE, KOTWALI,",Rajasthan,26,1107,0,10,78,42.57692308,82.87954061
C-34961,MAHARAJA MANSINGH COLLEGE,Uttar Pradesh,22,1269,0,10,87,57.68181818,82.88225262
C-30191,"Veterinary College, Shimoga",Maharashtra,50,315,3,10,74,6.3,82.89093883
C-46634,SATYAM COMPUTER EDUCATION,Gujarat,2,96,0,10,59,48,82.89432666
C-42968,"Rajarshi Shahu College of Science,",Karnataka,19,300,0,10,87,15.78947368,82.89457331
C-60282,SVAYAMBHU INSTITUTE OF NURSING,Uttar Pradesh,7,58,2,10,76,8.285714286,82.90825421
C-53650,Silicobyte Katni Degree College of,Uttar Pradesh,5,167,0,10,82,33.4,82.90984324
C-7272,"Krushiratan Sharadchandraji Pawar Arts,",Andhra Pradesh,3,34,0,10,80,11.33333333,82.92107778
C-30996,S.D.G.S. Degree College,Rajasthan,42,754,1,10,96,17.95238095,82.9227643
C-48534,GOVERNMENT ARTS AND SCIENCE,West Bengal,25,926,0,10,98,37.04,82.9274522
C-47890,SARDAR PATEL M ED COLLEGE,Uttar Pradesh,7,100,0,0,85,14.28571429,82.933776
C-47001,"BHABHA INSTITUTE OF TECHNOLOGY,",Punjab,1,328,0,10,99,328,82.94025292
C-47997,MAYO COLLEGE OF MANAGEMENT,Andhra Pradesh,12,185,1,10,55,15.41666667,82.95118948
C-57780,Alkareem Degree College For,Kerala,12,340,0,10,79,28.33333333,82.95222778
C-38595,Baba Narayandas Mahila,West Bengal,36,342,0,10,75,9.5,82.95278276
C-40959,"Lahunipara College,Lahunipara",Uttar Pradesh,5,379,0,10,57,75.8,82.95370677
C-49157,"MAA COLLEGE OF EDUCATION,",Tamil Nadu,14,196,0,10,86,14,82.95943329
C-27305,"Government Degree College,",Kerala,14,147,0,0,90,10.5,82.96249077
C-36562,MADURAI GANDHI NMR SUBBARAMAN,Madhya Pradesh,35,743,0,10,72,21.22857143,82.96764485
C-35758,"College of Horticulture, Mudigere",Tamil Nadu,51,332,2,10,93,6.509803922,82.97183892
C-45416,"MADRAS MEDICAL COLLEGE,",Bihar,21,237,2,10,52,11.28571429,82.97797777
C-50504,"SATYA COLLEGE OF NURSING,",Maharashtra,15,214,1,10,88,14.26666667,82.98219845
C-14641,Peace College of Education,Andhra Pradesh,14,140,1,10,83,10,82.99501847
C-32924,St . Lawrence College of Higher,Uttar Pradesh,15,200,0,10,82,13.33333333,83.01578039
C-22953,"Govt. Degree College, Bani",Himachal Pradesh,11,329,0,10,87,29.90909091,83.02138907
C-12534,PT. BACHHI LAL DWIVEDI MAHAVIDYALA,Punjab,10,1097,0,0,82,109.7,83.02835269
C-6150,Bengal College of Pharmaceutica,Telangana,30,353,2,10,53,11.76666667,83.03325599
C-25265,"Institute of Management Studies, BJS",Telangana,9,73,0,0,100,8.111111111,83.03472979
C-13511,Pushpa Singh Vidhi Mahavidyalay,Maharashtra,4,583,0,10,75,145.75,83.0403274
C-54045,Gaurishankar (G.S) Mahavidyalay,Tamil Nadu,5,350,0,10,60,70,83.04073458
C-34459,"Government School of Art, Kileark,",Odisha,10,264,0,0,95,26.4,83.04865919
C-51972,BHARATHAMATHA COLLEGE OF ARTS AND,Karnataka,18,345,0,0,58,19.16666667,83.04921756
C-41110,"Government Arts College, Tiruppur",Tamil Nadu,127,2904,0,10,53,22.86614173,83.05358767
C-41477,Maharashtra Education Society's,Gujarat,100,3741,2,10,87,37.41,83.05674272
C-4104,Tolani Institute of Commerce,Gujarat,8,1150,2,10,75,143.75,83.05708774
C-59126,PT RAMRAJ MISHRA MAHAVIDYALA,Madhya Pradesh,9,305,0,10,63,33.88888889,83.06357726
C-57302,"DARSH MODEL DEGREE COLLEGE,",Gujarat,17,339,0,10,82,19.94117647,83.06856777
C-13978,Indian Youth Welfare Multipurpose,Telangana,21,59,4,10,57,2.80952381,83.07184956
C-10621,Panchkula Engg. College,Rajasthan,9,217,2,0,56,24.11111111,83.07433592
C-59208,S S COLLEGE OF TEACHER EDUCATION,Haryana,14,251,0,10,70,17.92857143,83.08544196
C-11091,Bharati Vidyapeeth's College of,Madhya Pradesh,20,336,0,10,88,16.8,83.08894828
C-25178,Rajasthan Institute of Engineering &,Gujarat,6,683,0,10,74,113.8333333,83.09778626
C-31763,GOVT.ARTS AND COMMERCE,Uttarakhand,14,2063,0,10,62,147.3571429,83.10796757
C-40794,"Shri Nehru T.T. College, Taranagar",Kerala,16,195,0,10,81,12.1875,83.11247162
C-16433,Sister Florence College of Nursing,Maharashtra,22,200,9,10,73,9.090909091,83.12424973
C-43177,"Shri Shivaji College of Education,",Punjab,6,97,2,10,53,16.16666667,83.12703043
C-44980,"GOVERNMENT ARTS COLLEGE,",Telangana,1,871,0,10,92,871,83.13093682
C-15832,Shri Jagdish Narayan Mahendra,Gujarat,1,2220,0,10,55,2220,83.13843832
C-56467,COGENT COLLEGE OF HIGHER,Chattisgarh,12,348,0,0,53,29,83.14513963
C-48467,GOVERNMENT ARTS AND SCIENCE,Telangana,24,363,0,0,64,15.125,83.14911093
C-24754,Sri Karunamayi Institute for,Telangana,12,158,0,10,86,13.16666667,83.16324318
C-24290,V.S.K. DEGREE COLLEGE,Tamil Nadu,26,324,0,10,87,12.46153846,83.16778817
C-48996,VIJAYA EDUCATIONAL ACADEMY,Madhya Pradesh,9,90,0,0,76,10,83.17842195
C-17590,"Government First Grade College,",Karnataka,29,549,0,0,81,18.93103448,83.19197612
C-22549,CHANDRA SHEKHAR AZAD,Madhya Pradesh,27,335,0,10,91,12.40740741,83.21342779
C-39162,Bhartiya Balika Shikshak,Gujarat,32,353,0,10,56,11.03125,83.21406172
C-59892,AKSHAYA DEGREE COLLEGE,Chattisgarh,16,332,0,10,97,20.75,83.22646385
C-42598,RAM SARDAR PANDEY SMARAK,Goa,3,397,0,0,68,132.3333333,83.26542696
C-5843,Kapadia N. M. M. S. Arts & The S. N. S. B.,Karnataka,12,570,0,0,63,47.5,83.27285848
C-50330,"SHRI SHANKAR BED COLLEGE-2,",Maharashtra,18,199,0,10,72,11.05555556,83.27357111
C-50223,CHAITANYA MERIT DEGREE,Maharashtra,12,342,0,10,78,28.5,83.27700046
C-57410,"R S GIRLS DEGREE COLLEGE,",Madhya Pradesh,12,140,0,10,62,11.66666667,83.28694019
C-60931,"Govt. College Bansur, Alwar",Telangana,3,200,0,10,89,66.66666667,83.29240899
C-9560,Government Arts and Science,Uttar Pradesh,17,1510,0,0,71,88.82352941,83.2924323
C-37155,Shri Pustikar Shri Purohit Surajraj,Rajasthan,13,823,0,10,66,63.30769231,83.31526807
C-13408,Gangasheel School of Nursing,Rajasthan,46,345,2,10,71,7.5,83.33033097
C-41888,Gargi Education Institutes,Madhya Pradesh,12,350,0,10,63,29.16666667,83.33796357
C-42676,Raiganj B. Ed. College,West Bengal,13,100,0,10,98,7.692307692,83.34639953
C-33531,Thakur Educational Trusts Thakur,Gujarat,5,100,0,10,69,20,83.35086612
C-39630,"N.C. Autonomous College,Jajpur",Madhya Pradesh,45,2208,3,0,81,49.06666667,83.35095609
C-28755,RAJKUMAR GOEL GIRLS DEGREE,Maharashtra,16,664,0,10,69,41.5,83.35266
C-57756,ABHAY PRATAP SINGH DEGREE,Maharashtra,5,336,0,10,90,67.2,83.35408478
C-39958,DR.N.S.LAW COLLEGE,Chattisgarh,13,350,0,0,51,26.92307692,83.35609056
C-46091,"APEX INSTITUTE OF TECHNOLOGY,",Maharashtra,84,354,1,10,54,4.214285714,83.35936506
C-14935,M.A.M College of Education,Maharashtra,15,145,2,10,94,9.666666667,83.36069653
C-25813,Bharat Degree College for Women,Gujarat,19,331,0,0,88,17.42105263,83.36544904
C-41814,Dr. D.Y.Patil Pratishthans Dr.D.Y.Patil,West Bengal,18,334,2,10,93,18.55555556,83.37276122
C-21994,"Govt. Degree College, Amrabad",Andhra Pradesh,11,70,0,0,57,6.363636364,83.38304232
C-6438,Institute of Ayruvedic Pharmaceutica,Karnataka,13,226,1,0,77,17.38461538,83.39236639
C-47870,AANAND COLLEGE OF NURSING,Karnataka,20,331,2,10,99,16.55,83.39301357
C-12193,"HINDU KANYA MAHAVIDYALAYA,",Uttar Pradesh,6,2439,0,10,81,406.5,83.40014666
C-39696,"Sahid Raghu Dibakar College,",Maharashtra,9,214,0,10,71,23.77777778,83.4053456
C-16078,"Rajeev Gandhi Mahila P.G. College ,",Punjab,8,975,0,10,97,121.875,83.42520059
C-26268,"STBC College,",Uttar Pradesh,1,296,0,0,99,296,83.4270845
C-21971,"Goverdhan Reddy Degree College,",Madhya Pradesh,14,246,0,10,62,17.57142857,83.4343079
C-10158,"GOVT FIRST GRADE COLLEGE,",Gujarat,36,402,0,0,53,11.16666667,83.44814744
C-36904,"Seth Ganpat Ram Laxmi Devi College,",Haryana,11,251,0,10,67,22.81818182,83.45646089
C-47078,"INDIAN COLLEGE OF NURSING,",West Bengal,18,141,2,10,52,7.833333333,83.47090398
C-10996,Kolhapur Institute of Technology's,Punjab,201,3059,2,10,57,15.21890547,83.47216
C-40284,Al-Badar Rural Gulbarga Dental College,Tamil Nadu,66,341,2,10,80,5.166666667,83.49728646
C-30610,VAPMS College of Physiotheraph,Karnataka,11,252,1,10,65,22.90909091,83.50852779
C-14034,Mahatma Gandhi Institute of,Bihar,132,560,2,10,93,4.242424242,83.52062804
C-10452,CT Institute of Hotel Management,Karnataka,17,345,2,10,73,20.29411765,83.5264111
C-51771,Swayam Siddhi College of,Andhra Pradesh,24,357,2,0,83,14.875,83.52767369
C-51450,"SAGAR COLLEGE OF EDUCATION,",Karnataka,2,466,0,10,74,233,83.52775711
C-27364,Vaagdevi Institute of Pharmaceutica,Maharashtra,44,330,0,10,64,7.5,83.54675977
C-39820,"Sidhabarang College of Edu. Tech.,",Delhi,7,387,0,10,86,55.28571429,83.55681863
C-43659,"Naipunya School of Management,",Tamil Nadu,58,1323,2,10,75,22.81034483,83.56091394
C-14607,Jayalakshmi Narayanaswami College of,Uttar Pradesh,5,99,2,10,96,19.8,83.56321205
C-50318,SHANKARSINH VAGHELA BAPU,Punjab,12,492,2,10,54,41,83.56389983
C-56923,"ARHARYA NARAYANA COLLEGE,",Tamil Nadu,3,346,0,10,72,115.3333333,83.57105698
C-9235,D418 Govt First Grade Degree,Uttar Pradesh,3,330,0,0,91,110,83.57605099
C-58727,DNYANSAGAR SENIOR COLLEGE,Gujarat,8,349,0,10,67,43.625,83.58158449
C-19653,Vaagdevi Pharmacy College,Rajasthan,45,339,0,10,86,7.533333333,83.59276277
C-39506,Biren Mitra Memorial Women’s,Kerala,12,347,0,0,59,28.91666667,83.60181709
C-48953,"G.B.H.B.B. MAHAVIDHYALAYA,",Rajasthan,5,351,0,0,51,70.2,83.61660895
C-57090,VAANI COLLEGE OF EDUCATION,Gujarat,14,167,0,0,70,11.92857143,83.61839293
C-33164,"GOVERNMENT DEGREE COLLEGE,",Andhra Pradesh,16,152,0,0,54,9.5,83.62760177
C-50513,LATE SITABAI SHENDE MAHILA,Assam,9,440,0,10,51,48.88888889,83.63696133
C-9823,"CMR Law School, Bangalore",Telangana,8,350,2,0,52,43.75,83.64107476
C-24739,"Sri Siva Sai Degree College,",Telangana,14,296,0,10,83,21.14285714,83.64213181
C-32796,C.R. College,Himachal Pradesh,23,350,1,10,65,15.2173913,83.64218157
C-11323,Himalayan Institutes of Management,Bihar,9,68,2,10,77,7.555555556,83.64413906
C-392,HJD INSTITUTE OF TECHNICAL EDUCATION,Haryana,47,897,2,10,56,19.08510638,83.64623192
C-39007,"Mata Keshri Devi Kanya PG Mahavi.,",Madhya Pradesh,14,388,1,10,83,27.71428571,83.646757
C-55024,"Govt. College Bharali, Anjbhoj",Andhra Pradesh,6,142,0,0,58,23.66666667,83.64775297
C-14481,K.E.C. College of Education,Odisha,10,55,0,10,66,5.5,83.65239367
C-52864,"NAVJEEVAN KISAN DEGREE COLLEGE,",Uttar Pradesh,20,418,0,0,90,20.9,83.66426501
C-60064,SMT G.K.ACIDWALA BCA COLLEGE,Tamil Nadu,2,13,2,10,89,6.5,83.66437856
C-50922,CHARNOCK HEALTHCARE INSTITUTE,Bihar,36,347,1,10,71,9.638888889,83.67505592
C-21767,Alliance Institute Of Commerce &,Madhya Pradesh,6,332,1,0,88,55.33333333,83.69097071
C-42325,SRI VISHWANATH MAHAVIDYALA,Telangana,153,13708,0,0,95,89.59477124,83.69288799
C-11103,"Tatyasaheb Kore College of Pharmacy,",Rajasthan,23,313,2,10,67,13.60869565,83.69476477
C-49250,ROYAL SCHOOL OF COMMERCE,Chattisgarh,9,79,3,10,59,8.777777778,83.70633207
C-258,"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",Maharashtra,106,1205,2,10,51,11.36792453,83.72564623
C-42549,GURU NANAK AVADEMY MAHILA,Assam,19,286,0,10,68,15.05263158,83.72801376
C-49660,PIMPRI CHINCHWAD EDUCATION,Tamil Nadu,70,1360,2,10,81,19.42857143,83.76178454
C-42271,PT. GAJRAJ SHUKL MAHAVIDYALA,Rajasthan,3,702,0,10,90,234,83.77628076
C-47420,"GOVERNMENT DEGREE COLLGE,",Nagaland,18,508,0,0,83,28.22222222,83.79040932
C-11134,Vasudeo Gavade Education and,Andhra Pradesh,6,50,1,10,79,8.333333333,83.79176506
C-43,S. R. Luthra Institute of Management,Andhra Pradesh,8,222,0,0,60,27.75,83.79238164
C-48751,TATVA INSTITUTE OF TECHNOLOGIC,Andhra Pradesh,19,582,1,10,75,30.63157895,83.79456744
C-35748,"College of Horticulture, Arabhavi",Uttar Pradesh,37,348,4,10,68,9.405405405,83.79578588
C-7324,Late Bapusaheb Patil,Karnataka,11,214,0,0,79,19.45454545,83.80537685
C-61085,Government College of Nursing,Madhya Pradesh,6,100,1,10,94,16.66666667,83.81604139
C-10137,B. SHANKARANAND ARTS,Gujarat,13,330,0,0,94,25.38461538,83.82290775
C-21573,"BRILLIANT DEGREE COLLEGE, SBH",Maharashtra,16,344,0,10,79,21.5,83.82410098
C-37088,Gnanamani Institute of Management,Madhya Pradesh,12,31,2,10,66,2.583333333,83.84366191
C-8598,"S.A.V.T Govt. First Grade college,",Karnataka,11,946,0,10,97,86,83.84627893
C-14416,New Ideal College of Education,Himachal Pradesh,13,157,0,10,85,12.07692308,83.8491549
C-53233,JAMBUKHAND MAHAVIDHYALAYA,Uttar Pradesh,7,113,0,10,90,16.14285714,83.85528598
C-16376,"College of Nursing , N R S Medical",Uttar Pradesh,19,355,0,10,58,18.68421053,83.86569155
C-50713,"ANUSHREE COLLEGE OF NURSING,",Maharashtra,36,335,1,10,96,9.305555556,83.86584197
C-5792,Shri Tejendraprasadji,Kerala,10,472,0,10,100,47.2,83.87069479
C-17052,Nadar Saraswathi College of Arts,Uttar Pradesh,207,2572,1,10,57,12.42512077,83.87087448
C-8070,"SSM COLLEGE OF TEACHER EDUCATION,",Uttar Pradesh,7,90,0,10,85,12.85714286,83.87256407
C-44267,Premlila Vithaldas Polytechnic,Rajasthan,81,775,1,10,57,9.567901235,83.87591739
C-54418,"Prince College, Sahawa",Maharashtra,9,443,0,10,69,49.22222222,83.88435017
C-44338,Maniben Nanavati Women's,Himachal Pradesh,32,888,0,10,100,27.75,83.8869641
C-13745,S.C.Mutha Aryangla Vaidyak,Uttar Pradesh,36,224,2,10,99,6.222222222,83.90236277
C-10012,SMVSS SANGABASAVESHWARS,Tamil Nadu,8,223,0,10,89,27.875,83.90929217
C-54915,Sister Nivedita Girls College,Rajasthan,13,156,0,10,89,12,83.9097455
C-47227,"S N COLLEGE OF NURSING, SRIGANGANAG",Rajasthan,36,439,2,10,85,12.19444444,83.91222743
C-8834,"110015-JDMVP CO-OP S'S ARTS,",Chattisgarh,8,350,0,10,68,43.75,83.9128588
C-42037,Vishal Junnar Seva Mandals Vishal Institute,Rajasthan,21,285,1,10,98,13.57142857,83.91364733
C-54485,"Shaheed Ganj College for Women, Mudki",Maharashtra,18,111,0,10,78,6.166666667,83.92515718
C-49198,MAA NARMADA MAHAVIDHYAL,Assam,24,191,0,10,70,7.958333333,83.93813835
C-12213,RADHA RAMAN MISHRA,Tamil Nadu,45,3850,0,10,57,85.55555556,83.94119101
C-17709,"Bapuji First Grade College, Challakere,",Himachal Pradesh,13,346,0,0,64,26.61538462,83.94470504
C-44102,Jagannath Veda Karmakanda,Andhra Pradesh,4,141,1,0,85,35.25,83.95679932
C-10990,Shrimant Jayashrimaladevi Naik,Odisha,9,113,0,10,78,12.55555556,83.96180459
C-8715,R.B. College,Maharashtra,13,5887,0,10,95,452.8461538,83.96524127
C-60768,Govt. College Balwadi,Gujarat,7,75,0,0,99,10.71428571,83.97398074
C-49632,SHRI JAGADGURU MADIVALESH,Uttar Pradesh,12,303,0,10,90,25.25,83.97619195
C-9394,Manipur College,Andhra Pradesh,83,7064,1,10,69,85.10843373,83.99525055
C-32682,Omega College of Education,Maharashtra,19,205,0,10,57,10.78947368,84.00075854
C-6073,K. K. Shashtri Government BCA College,Karnataka,6,166,0,10,85,27.66666667,84.00132718
C-49808,SWAMI VIVEKANAND COLLEGE OF,Chattisgarh,9,97,1,10,79,10.77777778,84.01717564
C-50617,Government First Grade College for,Bihar,30,295,0,0,90,9.833333333,84.02278003
C-45143,ASIM SIDDIQUE MEMORIAL,Odisha,5,335,0,10,98,67,84.03572968
C-48136,SREE GOKULAM MEDICAL,Assam,187,851,4,10,53,4.550802139,84.04737931
C-121,"SAL INSTITUTE OF PHARMACY,",Andhra Pradesh,26,352,0,0,74,13.53846154,84.05425048
C-17330,Goreswar College,Uttar Pradesh,56,1784,1,10,60,31.85714286,84.05652374
C-26022,New Sri Medha Degree College,Karnataka,15,183,0,10,95,12.2,84.05823334
C-13902,Dr. Hedgewar Smruti Rugna Seva Mandals,Rajasthan,115,351,2,10,65,3.052173913,84.06810704
C-39941,"J.R. COLLEGE, AJARI ROAD, PINDWARA",Uttar Pradesh,7,420,0,10,66,60,84.07858951
C-56854,Habib Educational and Welfare,Madhya Pradesh,11,265,0,10,84,24.09090909,84.08191728
