AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio
C-12378,"PRAYAG MAHAVIDYALAYA,",Uttar Pradesh,7,550,0,10,64,78.57142857
C-34282,"Prayag Samajo0ti Mandal,",Karnataka,9,227,0,10,100,25.22222222
C-12336,"PRAYAG VIDHI MAHAVIDYALAYA, MUVAIYA,",Rajasthan,6,839,1,10,64,139.8333333
C-57774,PRAYUKTHI INTERNATIONAL COLLEGE,Uttar Pradesh,8,97,0,0,80,12.125
C-20724,Preethi College of Management,West Bengal,10,76,0,10,62,7.6
C-49064,PREETHI HOSPITAL (Inst. Code -,Uttar Pradesh,10,6,0,0,73,0.6
C-13335,"Prem Kishan Khanna Govt. College,",Rajasthan,5,631,0,10,96,126.2
C-55981,PREM NARYAN ISHWAR DAYAL,Maharashtra,4,100,0,0,83,25
C-30713,Prem Physiotherapy &,Telangana,26,120,2,10,82,4.615384615
C-49273,PREM PRAKASH GUPTA,Tamil Nadu,40,136,0,10,60,3.4
C-46724,PREM PRAKASH GUPTA,Maharashtra,13,64,0,10,84,4.923076923
C-48965,PREM PRAKASH SINGH,Uttar Pradesh,8,582,0,10,72,72.75
C-15246,PREM PRAYAG MAHILA MAHAVIDYALA,Tamil Nadu,1,1216,0,10,84,1216
C-39931,PREM SHANTI NIKETAN TEACHERS,Kerala,16,190,0,10,76,11.875
C-56308,PREM SINGH SWATANTRTA SENANI,Karnataka,12,481,0,10,75,40.08333333
C-23854,Prema College Of Education,Maharashtra,9,50,0,10,100,5.555555556
C-12054,PREMA KATIYAR SIKSHAN,Manipur,20,597,1,10,76,29.85
C-51519,"PREMAKANTHI FIRST GRADE COLLEGE,",Punjab,2,0,0,10,76,0
C-60891,"Premdeep Mahavidyalaya, Sultanpur,",Jharkhand,1,55,0,0,96,55
C-23093,Premere Institute of Hotel,Rajasthan,20,56,2,10,99,2.8
C-14331,"Premlata Mahila Degree College,",Rajasthan,9,2073,0,10,99,230.3333333
C-15314,PREMLAXMI KANYA MAHAVIDYALA,Tamil Nadu,6,244,0,10,66,40.66666667
C-44267,Premlila Vithaldas Polytechnic,Uttar Pradesh,81,775,1,10,57,9.567901235
C-13328,Premwati Devi Samark Mahila Mahavidyalay,Uttar Pradesh,32,350,1,10,67,10.9375
C-50177,PREMWATI PRAKASH NARAYAN,Uttarakhand,13,506,0,10,50,38.92307692
C-27454,"Prerana Degree College, Block",Andhra Pradesh,22,611,0,10,63,27.77272727
C-46645,PRERANA PRATISHTHANS UNIVERSAL,Uttar Pradesh,37,409,2,10,96,11.05405405
C-18541,"Prerna College of Commerce, Reshimbagh",Tamil Nadu,34,2836,0,10,100,83.41176471
C-36738,"Prerna Girls College, Gandhibari",Assam,5,130,0,10,80,26
C-60652,Prerna Institute of Paramedical,Tamil Nadu,4,48,2,10,64,12
C-51736,Prerna Mahavidyalaya,Uttar Pradesh,21,1216,0,10,57,57.9047619
C-60415,PRERNAMURTI COLLEGE CHITRI,Uttar Pradesh,6,194,0,10,75,32.33333333
C-55216,PRESENTATION CENTRE OF ALLIED,Tamil Nadu,14,102,2,10,79,7.285714286
C-11552,Presentation College of Applied,Uttar Pradesh,63,847,2,10,61,13.44444444
C-9410,Presidency College,Assam,62,1395,2,10,80,22.5
C-43921,PRESIDENCY COLLEGE,Rajasthan,208,4196,1,10,91,20.17307692
C-52812,PRESIDENCY COLLEGE ALWAR,Gujarat,11,544,0,10,88,49.45454545
C-29089,PRESIDENCY COLLEGE OF EDU. &,Rajasthan,13,196,0,10,62,15.07692308
C-25472,Presidency College of Education for,Uttar Pradesh,17,196,0,10,70,11.52941176
C-40153,Presidency College of Nursing,Rajasthan,32,281,2,10,97,8.78125
C-20686,"Presidency College, 0.33-2C, 33-2D,",Karnataka,84,2907,4,10,88,34.60714286
C-35336,"Presidency College, Raisen",Tamil Nadu,26,311,0,10,87,11.96153846
C-48797,PRESIDENCY DEGREE COLLEGE FOR,Punjab,8,440,0,10,66,55
C-55893,PRESIDENCY EVENING COLLEGE,Bihar,14,94,2,10,54,6.714285714
C-25688,Presidency School of Management,Kerala,16,188,0,10,53,11.75
C-6030,President College of Education,Rajasthan,2,144,0,10,98,72
C-53730,President Commerce College,Andhra Pradesh,6,243,0,10,76,40.5
C-54387,President Science College,Odisha,30,2427,0,0,80,80.9
C-36003,Prestige Institute of Engineering,Gujarat,94,1310,0,10,94,13.93617021
C-29859,Prestige Institute of Management,Tamil Nadu,113,5008,2,10,77,44.31858407
C-31687,"Prestige Institute of Management,",Gujarat,14,831,0,10,72,59.35714286
C-34682,PRESTIGE INSTITUTE OF MANAGMENT,West Bengal,63,2298,2,10,95,36.47619048
C-60294,PRESTIGE MEDICAL HEALTH,Uttar Pradesh,1,55,2,10,82,55
C-51518,PRIDE DEGREE COLLEGE,Maharashtra,11,115,0,10,86,10.45454545
C-60090,Pride Institutes Guruprasad,Maharashtra,4,50,0,0,65,12.5
C-25001,Prime College of Architecture and Planning,Andhra Pradesh,21,236,2,10,79,11.23809524
C-58071,PRIME COLLEGE OF DIPLOMA,Tamil Nadu,15,183,0,10,62,12.2
C-14635,Prime College of Education,Karnataka,15,192,0,10,71,12.8
C-43318,PRIME COLLEGE OF ENGINEERING,Maharashtra,22,49,1,10,81,2.227272727
C-49508,PRIME COLLEGE OF PHARMACY,Uttar Pradesh,23,237,2,10,80,10.30434783
C-55625,PRIME INSTITUTE OF ENGINEERING,Andhra Pradesh,22,268,0,10,71,12.18181818
C-58525,PRIME NEST COLLEGE OF ARCHITECTUR,Rajasthan,16,47,2,10,83,2.9375
C-5916,Prin. M. C. Shah Commerce,Uttar Pradesh,8,1691,0,10,97,211.375
C-59479,Prince (Degree) College of,Rajasthan,8,93,6,10,94,11.625
C-39011,Prince Academy of Higher Edu.,Gujarat,18,437,0,0,78,24.27777778
C-38287,Prince Academy of Higher Edu.,Rajasthan,16,188,0,10,57,11.75
C-56283,PRINCE COLLEGE,Andhra Pradesh,21,768,0,10,94,36.57142857
C-51390,Prince College,Uttar Pradesh,4,170,0,10,85,42.5
C-55289,PRINCE COLLEGE PALWAS,Madhya Pradesh,19,758,0,10,75,39.89473684
C-54418,"Prince College, Sahawa",Gujarat,9,443,0,10,69,49.22222222
C-16608,Prince Dr. K. Vasudevan College of,Uttar Pradesh,63,350,2,10,66,5.555555556
C-56804,PRINCE MAHILA MAHAVIDYALA,Madhya Pradesh,12,150,0,10,100,12.5
C-39199,Prince Shikshak Prashikshan,Assam,16,190,0,10,71,11.875
C-44008,PRINCE SHRI VENKATESHWARA ARTS,Uttarakhand,104,2523,0,10,73,24.25961538
C-16609,Prince Shri Venkateshwara Padmavathy,Maharashtra,121,1137,2,10,92,9.396694215
C-38245,"Princess B.Ed. College, Jaipur",Maharashtra,5,172,0,10,56,34.4
C-50219,PRINCESS DURRU SHEHVAR,Maharashtra,15,200,0,10,79,13.33333333
C-30557,Princess Durru Shehvar College of,Maharashtra,16,129,1,10,96,8.0625
C-30434,Princess Duru Shehvar College of,Maharashtra,29,169,1,10,94,5.827586207
C-60582,PRINCESS GIRLS COLLEGE,Tamil Nadu,3,38,0,10,74,12.66666667
C-25778,Princess Shehkar Degree,Madhya Pradesh,11,231,0,10,75,21
C-26592,Princess TT College,Telangana,2,9,0,0,69,4.5
C-25781,Princeton College of Education,Uttar Pradesh,16,169,0,10,87,10.5625
C-19953,Princeton College of Engineering &,Punjab,142,969,0,10,57,6.823943662
C-19889,Princeton College of Pharmacy,Maharashtra,54,384,1,10,52,7.111111111
C-35281,"Princeton College, Bareli, Raisen",Madhya Pradesh,37,1240,0,10,87,33.51351351
C-25549,Princeton Degree & P.G College,Andhra Pradesh,46,920,0,10,77,20
C-19848,Princeton Institute of Engineering &,Gujarat,141,964,1,10,60,6.836879433
C-25574,Princeton P.G. College of Information,Rajasthan,10,103,0,10,60,10.3
C-25939,Princeton P.G. College of Management,Tamil Nadu,18,318,0,10,80,17.66666667
C-18261,Principal Arunrao Kalode,Andhra Pradesh,11,240,0,10,88,21.81818182
C-33635,Principal K.M. Kundanani College of,Uttar Pradesh,18,255,0,10,68,14.16666667
C-34129,Principal L N Welingkar Institute of,Kerala,81,2114,2,10,57,26.09876543
C-60748,PRISM DEGREE COLLEGE,Maharashtra,10,220,0,10,94,22
C-24213,PRISM Degree College,Maharashtra,61,1477,0,10,90,24.21311475
C-60810,PRISM DEGREE COLLEGE,Karnataka,9,115,0,10,81,12.77777778
C-56206,Prism School of Education,Maharashtra,17,181,0,10,75,10.64705882
C-13386,Pritee Rural Institute for Tech0logy &,Telangana,50,916,0,10,56,18.32
C-16013,Prithaviraj Chauhan Mahavidyalay,Gujarat,2,409,0,10,50,204.5
C-6459,"Prithwi Chand Vigyan College,",Telangana,12,1294,0,10,99,107.8333333
C-50811,PRITI ACADMY EDUCATION DEGREE,Rajasthan,32,394,0,10,98,12.3125
C-7081,Pritilata Waddedar Mahavidyalay,Assam,22,1034,0,10,56,47
C-20504,Pritvipal Bhagat Smarak,Tamil Nadu,7,133,0,0,61,19
C-39279,"Private Law College, Salem",Andhra Pradesh,41,917,0,0,68,22.36585366
C-32665,Priya Darisini Degree College,Karnataka,24,435,0,10,97,18.125
C-19005,"Priya Rani Rai Degree College,",Haryana,104,3802,0,10,68,36.55769231
C-38687,"Priya TT College, Sikar",Andhra Pradesh,16,134,0,0,64,8.375
C-35481,Priyadarashni College of Education,Kerala,14,200,0,10,99,14.28571429
C-11269,"Priyadarshaini College of Education, VIll.",West Bengal,10,99,1,10,87,9.9
C-40375,Priyadarshani College of Pharmacy,Telangana,22,227,2,10,88,10.31818182
C-33193,"PRIYADARSHANI DEGREE COLLEGE,",Madhya Pradesh,50,563,0,10,66,11.26
C-55801,PRIYADARSHANI GRAMIN MAHILA,Meghalaya,9,326,0,10,60,36.22222222
C-44282,Priyadarshani Women's B.C.A. College,Madhya Pradesh,9,214,0,10,95,23.77777778
C-46463,PRIYADARSHI ASHOK MAHAVIDYALA,Gujarat,11,600,0,0,98,54.54545455
C-18500,Priyadarshini Bhagwati College of,Haryana,86,1209,2,10,60,14.05813953
C-25681,Priyadarshini College of Business,Chattisgarh,44,217,0,10,94,4.931818182
C-18384,"Priyadarshini College of Education,",Uttar Pradesh,12,130,0,10,85,10.83333333
C-35030,"Priyadarshini College of Education,",Uttar Pradesh,13,100,0,10,74,7.692307692
C-26957,Priyadarshini College of Engineering,Uttar Pradesh,128,103,2,10,59,0.8046875
C-26955,Priyadarshini College of Engineering,Tamil Nadu,60,848,1,10,96,14.13333333
C-18709,"Priyadarshini College, Rampur",Madhya Pradesh,4,75,0,10,97,18.75
C-25994,Priyadarshini Collge of Computers,Assam,52,320,0,0,84,6.153846154
C-25666,Priyadarshini Degree College,Uttar Pradesh,6,24,0,10,83,4
C-27285,"Priyadarshini Degree College, Kutir",Gujarat,39,968,0,10,81,24.82051282
C-27422,"Priyadarshini Degree College, Nehru",Gujarat,61,1810,0,10,80,29.67213115
C-45773,PRIYADARSHINI DENTAL COLLEGE &,Karnataka,89,805,2,10,70,9.04494382
C-11014,Priyadarshini Dnyan Prabodhini's,Rajasthan,11,147,0,0,55,13.36363636
C-16515,Priyadarshini Engineering College,West Bengal,128,1075,2,0,75,8.3984375
C-18391,"Priyadarshini Engineering College, Higna",Karnataka,202,3128,2,10,71,15.48514851
C-42115,Priyadarshini Gramin Mahila Mandal Loni,Andhra Pradesh,9,205,0,10,86,22.77777778
C-18702,Priyadarshini Indira Gandhi College of,Andhra Pradesh,73,963,2,0,62,13.19178082
C-10877,Priyadarshini Indira Gandhi Govt. College,Rajasthan,74,2852,0,10,55,38.54054054
C-18705,Priyadarshini Institute of Architecture,Telangana,39,486,2,0,81,12.46153846
C-18826,Priyadarshini Institute of Engineering,Punjab,105,1455,0,10,66,13.85714286
C-44956,PRIYADARSHINI INSTITUTE OF SCIENCE &,Rajasthan,74,134,0,10,97,1.810810811
C-19863,Priyadarshini Institute of Science &,Uttar Pradesh,93,838,1,10,56,9.010752688
C-27014,Priyadarshini Institute of Tech0logy,Rajasthan,123,224,2,10,58,1.821138211
C-18024,PRIYADARSHINI INSTITUTE OF TECH0LOGY,Delhi,71,408,0,10,62,5.746478873
C-18035,PRIYADARSHINI INSTITUTE OF TECH0LOGY,Bihar,177,1415,0,10,78,7.994350282
C-26985,Priyadarshini Institute of Tec0logy,Rajasthan,45,127,1,10,94,2.822222222
C-18266,PRIYADARSHINI J. L. COLLEGE OF,Bihar,28,306,2,10,55,10.92857143
C-35519,Priyadarshini Janasevasagara Siri BSW,Uttar Pradesh,5,50,0,10,69,10
C-7341,Priyadarshini Seva Sanstha's,Rajasthan,5,187,0,0,53,37.4
C-18556,Priyadarshini Women's College,Assam,1,158,1,10,90,158
C-30551,"Priyadarsini College of Nursing,",Uttar Pradesh,11,24,1,10,73,2.181818182
C-39474,Priyadarsini Institute of Pharmaceutica,Madhya Pradesh,35,355,0,10,68,10.14285714
C-35500,Priyadashrini Janaseva Sagar Sansthe,Karnataka,13,212,0,10,61,16.30769231
C-56104,PRIYAM INSTITUTION OF,Tamil Nadu,6,22,1,0,51,3.666666667
C-32713,Priyanka College of Education,Punjab,1,114,0,10,90,114
C-26031,Priyanka Degree College for,Uttar Pradesh,20,564,0,10,71,28.2
C-29781,Priyatam Institute of Tech0logy &,Uttar Pradesh,7,37,0,0,69,5.285714286
C-8045,"PRJYOTHI NIKETHAN COLLEGE,",Telangana,33,873,1,10,96,26.45454545
C-51530,"PRM Vijaya First Grade college,",Jharkhand,18,227,0,10,94,12.61111111
C-19818,Procadence Institute of Pharmaceitical,Andhra Pradesh,29,266,0,10,69,9.172413793
C-58055,PRODYUMNA INSTITUTE OF HIGHER,Maharashtra,32,400,2,10,60,12.5
C-29891,Prof Brijmohan Mishra Institute of,Gujarat,96,1223,1,10,52,12.73958333
C-43939,PROF DHANAPALAN COLLEGE FOR,Madhya Pradesh,46,1492,2,10,50,32.43478261
C-43184,Prof Ram Meghe College of Engineering,Uttar Pradesh,104,1742,1,10,96,16.75
C-41446,"Prof Ramkrishna More Arts,",Gujarat,133,5415,0,10,64,40.71428571
C-11119,Prof. Dr.N.D.Patil Mahavidayala,Karnataka,49,896,1,10,57,18.28571429
C-22257,Prof. Gursewak Singh,Uttar Pradesh,17,474,2,10,81,27.88235294
C-12529,PROF. H.N. MISHRA COLLEGE OF,Bihar,8,259,0,10,70,32.375
C-43106,Prof. Rajabhau Deshmukh Kala,Rajasthan,11,746,0,10,80,67.81818182
C-43072,Prof. Ram Meghe Institute of,Telangana,250,3934,0,10,57,15.736
C-16014,Prof. Ramnath Panday Mahila Mahavidyalay,Kerala,24,672,0,10,91,28
C-56407,PROF. S. KARAN MAHILA,Punjab,28,150,0,10,89,5.357142857
C-14763,Prof. S.A.College of Education,Gujarat,12,115,0,10,88,9.583333333
C-44041,Prof. Sayed Nurul Hassan College,Uttar Pradesh,24,2986,2,10,89,124.4166667
C-624,Prof. V. B. Shah Institute of,Rajasthan,52,3426,0,10,74,65.88461538
C-24308,Prof.G.Sundara Reddy Degree,Madhya Pradesh,13,213,0,0,80,16.38461538
C-11153,Prof.Sambhajirao Kadam,Andhra Pradesh,20,494,0,10,58,24.7
C-53922,PROFESSIONAL ACADEMY OF COMPUTERS,Gujarat,3,0,0,0,91,0
C-36940,Professional Group of Institutions,Uttar Pradesh,154,898,2,0,62,5.831168831
C-54757,PROFESSIONAL INSTITUTE OF COMPUTER,Madhya Pradesh,10,73,0,10,69,7.3
C-54976,PROFESSIONAL INSTITUTE OF COMPUTER,West Bengal,12,104,0,0,63,8.666666667
C-54975,PROFESSIONAL INSTITUTE OF COMPUTER,Karnataka,6,34,0,10,64,5.666666667
C-15664,Professional Institute of Engg. &,Odisha,50,604,2,0,80,12.08
C-17254,Progati College,Tamil Nadu,33,760,0,10,68,23.03030303
C-58785,Progressive Education Society's,Karnataka,7,67,0,0,60,9.571428571
C-41830,Progressive Education Society's B.Ed.,Uttar Pradesh,11,164,1,10,96,14.90909091
C-51807,Progressive Education Societys,Madhya Pradesh,9,135,1,10,86,15
C-45881,PROGRESSIVE EDUCATION SOCIETYS,Odisha,22,336,2,0,66,15.27272727
C-42194,Progressive Education Societys,Bihar,16,98,0,10,88,6.125
C-42103,Progressive Education Societys,Uttar Pradesh,197,7943,2,10,70,40.31979695
C-41844,Progressive Educational Societys,Gujarat,7,471,0,0,68,67.28571429
C-41667,Progressive Educational Societys,Chattisgarh,12,1147,2,0,83,95.58333333
C-42167,Progressive Educational Societys,Tamil Nadu,26,368,0,10,66,14.15384615
C-42155,Progressive Educational Societys,West Bengal,149,5069,1,10,53,34.02013423
C-41767,Progressive Educational Societys,Maharashtra,242,2830,2,10,81,11.69421488
C-28045,PROGRESSIVE LEARNING COLLEGE OF,West Bengal,6,79,0,0,98,13.16666667
C-31086,PROMINENT ACADEMY OF COMPUTERS,Telangana,3,24,0,10,97,8
C-53937,PROPHET INSTITUTE OF PROFESSIONA,Maharashtra,4,193,0,0,66,48.25
C-1337,"Proudadevaraya Institute of Tech0logy,",Uttar Pradesh,85,1230,2,0,73,14.47058824
C-55268,Provadebi B.Ed. College,Rajasthan,3,300,0,10,97,100
C-41087,Providence College for Women,Rajasthan,53,1054,1,10,86,19.88679245
C-53608,PROVIDENCE COLLEGE OF ENGINEERING,Gujarat,68,480,2,10,54,7.058823529
C-8150,PROVIDENCE COLLEGE OF TEACHER,Telangana,11,50,1,10,80,4.545454545
C-44532,"PROVIDENCE WOMENS COLLEGE,",Delhi,84,1805,2,10,90,21.48809524
C-24716,"PRR & VS Govt. Degree College,",Rajasthan,23,233,1,10,96,10.13043478
C-25561,PRR College of Commerce & Management,Tamil Nadu,13,240,0,10,60,18.46153846
C-30958,"PRR Institute of Management,",Uttar Pradesh,12,201,0,0,94,16.75
C-44471,PRS College of Engineering and,Karnataka,61,385,0,0,72,6.31147541
C-52039,PRS COLLEGE OF NURSING,Telangana,17,152,1,10,70,8.941176471
C-31552,PRT INSTITUTE OF TECH0LOGY,Uttar Pradesh,15,117,0,10,68,7.8
C-60524,PSB COLLEGE NANA,Karnataka,12,0,0,0,51,0
C-26327,"PSC & KVSC Govt. Degree,",Tamil Nadu,36,903,0,10,67,25.08333333
C-48543,PSD SHASTRI EDUCATIONAL FOUNDATIONs,Tripura,19,140,2,10,91,7.368421053
C-41124,PSG College of Arts and Science,Rajasthan,479,12471,11,10,92,26.03549061
C-14440,PSG College of Education,Uttar Pradesh,13,121,2,10,59,9.307692308
C-37013,PSG College of Tech0logy,West Bengal,600,7387,2,10,59,12.31166667
C-49036,PSG INSTITUTE OF MEDICAL SCIENCES AND,Madhya Pradesh,34,179,4,10,100,5.264705882
C-50605,PSG INSTITUTE OF TECH0LOGY,Rajasthan,87,1302,2,10,100,14.96551724
C-41046,PSGR Krishnammal College for,Maharashtra,335,7867,8,10,76,23.48358209
C-46845,"PSIT COLLEGE OF ENGINEERING,",Kerala,45,1433,6,10,74,31.84444444
C-54316,"PSIT COLLEGE OF HIGHER EDUCATION,",Maharashtra,31,861,2,10,75,27.77419355
C-60874,PSIT COLLEGE OF MANAGEMENT,Gujarat,17,166,2,10,70,9.764705882
C-8120,PSM COLLEGE OF DENTAL SC. AKKIKAVU,Assam,154,498,2,10,69,3.233766234
C-14740,PSM College of Education,Kerala,6,9,0,10,60,1.5
C-8087,"PSMO COLLEGE, THIRURANGAD",Punjab,80,1760,1,10,86,22
C-14759,PSN College of Education,Uttar Pradesh,21,282,2,10,78,13.42857143
C-27041,PSN College of Engineering and,Gujarat,169,2008,4,10,79,11.8816568
C-27070,PSN Engineering College,Bihar,126,622,2,10,51,4.936507937
C-27079,PSN Institute of Tech0logy and Science,Karnataka,108,652,2,10,59,6.037037037
C-14925,PSNL College of Education,Telangana,26,400,1,10,80,15.38461538
C-27436,"PSR Memorial Degree College,",Uttar Pradesh,10,17,0,10,75,1.7
C-18399,"PSS Arts Commerce College, Pavni",Uttar Pradesh,13,399,0,10,76,30.69230769
C-15030,PSV College of Education,Rajasthan,15,131,0,0,92,8.733333333
C-50731,PT BAL KRISHNA KRISHNA,Punjab,5,472,0,10,59,94.4
C-56584,PT BANSH RAJ PRASHIKSHAN MAHAVIDYALA,Assam,16,96,0,10,50,6
C-54721,pt dd pathak college,Telangana,16,0,0,10,50,0
C-22525,PT GANGADHAR PANDEY,Madhya Pradesh,45,1312,0,10,61,29.15555556
C-54303,PT JAMUNA PRASAD PATHAK,Haryana,6,44,0,0,63,7.333333333
C-54145,PT JWALA PRASAD JYOTISHI,Odisha,5,10,0,0,69,2
C-48320,PT MADAN MOHAN MALVIYA,Uttar Pradesh,12,196,0,10,82,16.33333333
C-54764,PT PARMESHWAR DEEN LAW,Uttar Pradesh,4,129,0,10,80,32.25
C-22559,PT RAJARAM UPADYAYA MAHAVIDYALA,Andhra Pradesh,13,1472,0,10,57,113.2307692
C-59111,PT RAM ADHIN DIXIT EDUCATIONAL,Karnataka,7,284,0,0,61,40.57142857
C-54286,PT RAM DULARE MISHRA,Gujarat,8,1392,0,10,74,174
C-59077,PT RAMANAND MISHRA MAHAVIDYALA,Madhya Pradesh,9,279,0,10,64,31
C-54865,Pt Rameshchandra Parasnath,Karnataka,6,131,0,10,91,21.83333333
C-59126,PT RAMRAJ MISHRA MAHAVIDYALA,Uttar Pradesh,9,305,0,10,63,33.88888889
C-52949,PT RAMSHABAD SMRITI,Bihar,8,342,0,10,76,42.75
C-50162,PT SHEETAL PRASAD MISHRA,Uttar Pradesh,8,529,0,10,78,66.125
C-51274,"Pt T P Shukla Graduate College,",Haryana,8,156,0,10,53,19.5
C-14309,Pt. Ambika Pratap Narayan,Andhra Pradesh,87,3873,0,10,93,44.51724138
C-14090,Pt. Ambika Pratap Narayan,Maharashtra,23,805,0,10,55,35
C-42588,PT. ASHOK MISHRA SMARAK,Tamil Nadu,11,1816,0,10,89,165.0909091
C-30767,"Pt. B.D.Sharma , PGIMS ,",Telangana,275,1920,4,10,87,6.981818182
C-12534,PT. BACHHI LAL DWIVEDI MAHAVIDYALA,Tamil Nadu,10,1097,0,0,82,109.7
C-39111,"Pt. Badri Prasad TT College,",Tamil Nadu,26,346,0,10,68,13.30769231
C-53699,PT. BETALAL LAXMI NARAIN MAHAVIDYALA,West Bengal,13,891,0,10,90,68.53846154
C-35179,Pt. Bhori Lal Gyatri Memorial,Rajasthan,19,360,0,10,87,18.94736842
C-19264,Pt. BrijKishore Pateria College,Andhra Pradesh,16,604,0,10,61,37.75
C-15559,PT. CHANDRA PRAKASH SHARMA,Andhra Pradesh,30,352,0,10,91,11.73333333
C-49410,PT. CHANDRADEV PANDEY,West Bengal,7,226,0,10,70,32.28571429
C-16083,Pt. Chandrika Smarak Purvanchal,Delhi,2,1690,0,10,50,845
C-15584,"Pt. Chiranji Lal Sharma Govt. College,",Uttar Pradesh,163,4399,0,10,92,26.98773006
C-42585,PT. DEEN DAYAL UPADHYAY,Bihar,6,979,0,10,81,163.1666667
C-12765,PT. DEEN DAYAL UPADHYAY,Haryana,23,1601,0,10,56,69.60869565
C-34933,PT. DEEN DAYAL UPADHYAY,Uttar Pradesh,9,391,0,10,93,43.44444444
C-22548,PT. DEEN DAYAL UPADHYAY,Tamil Nadu,1,377,1,10,79,377
C-15986,Pt. Deen Dayal Upadhyay Goverment,Uttar Pradesh,13,2252,0,0,69,173.2307692
C-13373,Pt. Deen Dayal Upadhyay Govt.,Andhra Pradesh,8,1241,0,10,52,155.125
C-13673,Pt. Deen Dayal Upadhyay Rajkiya Mahila,Andhra Pradesh,11,881,0,10,65,80.09090909
C-29056,Pt. DEEN DAYAL UPADHYAYA,Madhya Pradesh,34,1166,0,10,81,34.29411765
C-14303,Pt. Deena Nath Pandey Rajkeeya,Uttar Pradesh,9,1880,0,10,62,208.8888889
C-35339,"Pt. Deendayal Girls College, Bairagarh,",Chattisgarh,9,300,0,10,89,33.33333333
C-35161,Pt. Deendayal Upadhyay Government,Uttar Pradesh,4,1393,0,10,62,348.25
C-59979,PT. DEV NARAYAN SHUKLA,Karnataka,3,343,0,10,63,114.3333333
C-57175,PT. DEV PRABHAKAR SHASTRI BED,Uttar Pradesh,7,92,0,10,77,13.14285714
C-57915,Pt. Devi Dayal Studies of Higher,Delhi,4,87,0,10,61,21.75
C-36125,Pt. Devprabhakar Shastri,West Bengal,18,370,0,0,63,20.55555556
C-35221,"Pt. Dwarika Prasad College,",Bihar,24,956,0,10,53,39.83333333
C-42271,PT. GAJRAJ SHUKL MAHAVIDYALA,Rajasthan,3,702,0,10,90,234
C-57879,PT. GHANARAM HARIRAM,West Bengal,10,335,0,10,96,33.5
C-22499,PT. GHANARAM HARIRAM,Tamil Nadu,22,1849,0,10,78,84.04545455
C-51475,PT. GOPI NATH MISRA MAHAVIDYALA,Telangana,1,1687,0,10,52,1687
C-14179,"Pt. Hari Sahay Degree College, Jaiti,",Rajasthan,45,1860,0,10,50,41.33333333
C-22393,Pt. Harishankar Education,Kerala,12,192,2,10,58,16
C-21658,Pt. Harishankar Shukla College,Uttarakhand,50,1371,2,10,62,27.42
C-12318,PT. HARVANSH PRASAD MAHAVIDYALA,Rajasthan,12,483,0,10,86,40.25
C-59240,PT. ISWAR CHANDRA VIDYASAGAR,Uttar Pradesh,10,100,0,10,56,10
C-32980,"PT. J.N.M. MEDICAL COLLEGE,",Karnataka,265,885,7,10,95,3.339622642
C-13199,Pt. J.P. Upadhyaya T.T. College,Maharashtra,32,343,0,10,63,10.71875
C-42288,PT. JAG NARAIN SHUKL,Maharashtra,9,1570,0,10,66,174.4444444
C-12416,PT. JAGANNATH MISHRA,Tamil Nadu,16,1604,0,10,82,100.25
C-22547,PT. JAWAHAR LAL NEHRU MAHAVIDYALA,Punjab,61,2843,1,10,98,46.60655738
C-22327,"Pt. Jawaharlal Nehru College, Nawagarh",Chattisgarh,9,457,0,10,62,50.77777778
C-31425,PT. JWALA PRASAD JYOTISHI,Assam,10,200,0,10,77,20
C-21645,Pt. K.L.S. Vidhi Mahavidyalaya,Madhya Pradesh,9,174,0,0,90,19.33333333
C-13590,Pt. Kamalapati Tripathi Rajkiya P.G.,Punjab,11,699,0,10,59,63.54545455
C-14079,Pt. Kashi Prasad Dixit Shikhan,Maharashtra,20,1343,0,10,72,67.15
C-48912,PT. KEDAR NATH MAHILA MAHAVIDHYAL,Maharashtra,9,426,0,10,50,47.33333333
C-22542,PT. KEDARNATH RAJARAM,Andhra Pradesh,14,1870,0,10,76,133.5714286
C-12088,PT. KHERE PD. VIPIN BIHARI MAHAVIDYALA,Karnataka,1,1660,1,10,70,1660
C-35226,Pt. Khushilal Sharma Govt. Ayurvedic,Uttar Pradesh,62,90,1,10,52,1.451612903
C-42559,PT. KRIPA SHANKAR MAHAVIDYALA,Uttar Pradesh,8,824,0,10,92,103
C-57001,Pt. Krishna Dutt Shukla Mahavidyalay,Gujarat,15,776,0,10,65,51.73333333
C-28093,"Pt. L.R. College of Tech0logy,",Telangana,48,1167,2,10,73,24.3125
C-12221,PT. LALTAPRASAD RAMKRISHNA,Bihar,20,1889,0,10,52,94.45
C-13517,Pt. Mahaveer Prasad Tripathi,Karnataka,36,1174,0,10,63,32.61111111
